item_nbr,item_nbr_numeric,class,family,perishable,Price
2036574,2036574,2636,DELI,1,1.929966042
108833,108833,2502,EGGS,1,1.309288692
127547,127547,2502,EGGS,1,1.976215088
158680,158680,2502,EGGS,1,3.519898746
208384,208384,2502,EGGS,1,2.634062005
208386,208386,2502,EGGS,1,1.280906833
227111,227111,2502,EGGS,1,1.698446495
258268,258268,2502,EGGS,1,1.197415705
357961,357961,2502,EGGS,1,3.882381616
357962,357962,2502,EGGS,1,2.154387485
357963,357963,2502,EGGS,1,3.637022687
376427,376427,2502,EGGS,1,1.060455629
407499,407499,2502,EGGS,1,1.88377706
407500,407500,2502,EGGS,1,2.38909312
457424,457424,2502,EGGS,1,2.983242218
457425,457425,2502,EGGS,1,2.924643186
476261,476261,2502,EGGS,1,3.239673601
507478,507478,2502,EGGS,1,2.599087604
507479,507479,2502,EGGS,1,1.838942413
525902,525902,2502,EGGS,1,2.678920041
557256,557256,2502,EGGS,1,2.457456207
557257,557257,2502,EGGS,1,3.646895866
575875,575875,2502,EGGS,1,3.830156497
575876,575876,2502,EGGS,1,3.191204227
617092,617092,2502,EGGS,1,3.90754269
617096,617096,2502,EGGS,1,1.021394702
617103,617103,2502,EGGS,1,2.925943187
617113,617113,2502,EGGS,1,3.301939703
679926,679926,2502,EGGS,1,2.575960145
902198,902198,2502,EGGS,1,2.565243509
902200,902200,2502,EGGS,1,2.546542689
902202,902202,2502,EGGS,1,2.129685247
1082907,1082907,2502,EGGS,1,2.647603058
1089163,1089163,2504,EGGS,1,3.756681824
1148548,1148548,2502,EGGS,1,1.879187589
1162755,1162755,2502,EGGS,1,2.330136115
1162759,1162759,2502,EGGS,1,3.220837779
1167614,1167614,2502,EGGS,1,1.095909809
1259006,1259006,2506,EGGS,1,2.708437938
1259007,1259007,2506,EGGS,1,1.104874867
1320701,1320701,2506,EGGS,1,2.215355191
1974848,1974848,2504,EGGS,1,1.786884115
208530,208530,2226,FROZEN FOODS,0,7.93328268
258411,258411,2218,FROZEN FOODS,0,5.79526955
264576,264576,2220,FROZEN FOODS,0,10.57014478
457574,457574,2226,FROZEN FOODS,0,11.70620318
507457,507457,2218,FROZEN FOODS,0,5.671911626
557241,557241,2226,FROZEN FOODS,0,11.12612158
700609,700609,2220,FROZEN FOODS,0,6.6830061
700610,700610,2220,FROZEN FOODS,0,8.916283613
743496,743496,2222,FROZEN FOODS,0,5.006103534
743497,743497,2222,FROZEN FOODS,0,6.854477332
781794,781794,2228,FROZEN FOODS,0,11.10828023
781796,781796,2228,FROZEN FOODS,0,5.656843526
781797,781797,2228,FROZEN FOODS,0,7.415012736
781798,781798,2228,FROZEN FOODS,0,10.27650968
788708,788708,2238,FROZEN FOODS,0,11.84726393
795610,795610,2220,FROZEN FOODS,0,8.097909825
795611,795611,2220,FROZEN FOODS,0,9.187203474
795612,795612,2220,FROZEN FOODS,0,6.001623443
813167,813167,2214,FROZEN FOODS,0,11.39607618
850388,850388,2226,FROZEN FOODS,0,11.67267052
850389,850389,2226,FROZEN FOODS,0,9.992141049
852934,852934,2228,FROZEN FOODS,0,9.807237115
852937,852937,2228,FROZEN FOODS,0,9.789208606
852938,852938,2228,FROZEN FOODS,0,9.169607121
888630,888630,2228,FROZEN FOODS,0,5.476181482
909361,909361,2222,FROZEN FOODS,0,9.845943953
946277,946277,2228,FROZEN FOODS,0,9.638640737
979553,979553,2228,FROZEN FOODS,0,11.16693112
979554,979554,2228,FROZEN FOODS,0,7.084533483
1037838,1037838,2210,FROZEN FOODS,0,5.529805562
1040170,1040170,2222,FROZEN FOODS,0,10.69643313
1109235,1109235,2242,FROZEN FOODS,0,8.525018174
1127862,1127862,2210,FROZEN FOODS,0,4.881456321
1146496,1146496,2246,FROZEN FOODS,0,4.064689717
1146497,1146497,2246,FROZEN FOODS,0,10.92439796
1152346,1152346,2210,FROZEN FOODS,0,11.23958517
1152348,1152348,2210,FROZEN FOODS,0,12.79722335
1152350,1152350,2210,FROZEN FOODS,0,9.523261781
1152355,1152355,2210,FROZEN FOODS,0,7.856301964
1339879,1339879,2218,FROZEN FOODS,0,10.52870106
1339880,1339880,2218,FROZEN FOODS,0,9.767073199
1339882,1339882,2218,FROZEN FOODS,0,5.531973505
1339883,1339883,2218,FROZEN FOODS,0,9.959245185
1412204,1412204,2246,FROZEN FOODS,0,7.570807573
1445215,1445215,2246,FROZEN FOODS,0,10.28318076
1936647,1936647,2218,FROZEN FOODS,0,7.284350441
2010235,2010235,2226,FROZEN FOODS,0,8.294804726
2010755,2010755,2226,FROZEN FOODS,0,12.6633484
2010837,2010837,2226,FROZEN FOODS,0,12.88973549
2010972,2010972,2226,FROZEN FOODS,0,4.398271171
2011032,2011032,2226,FROZEN FOODS,0,12.81341624
2011054,2011054,2226,FROZEN FOODS,0,12.65330736
2016716,2016716,2208,FROZEN FOODS,0,5.083096374
2016737,2016737,2208,FROZEN FOODS,0,12.68405154
2016738,2016738,2208,FROZEN FOODS,0,7.097214619
96995,96995,1093,GROCERY I,0,14.394621
99197,99197,1067,GROCERY I,0,9.237031281
103520,103520,1028,GROCERY I,0,5.386260494
105574,105574,1045,GROCERY I,0,4.425331752
105575,105575,1045,GROCERY I,0,15.34733991
105576,105576,1045,GROCERY I,0,4.931091894
105577,105577,1045,GROCERY I,0,16.14146062
105693,105693,1034,GROCERY I,0,12.10661308
105737,105737,1044,GROCERY I,0,3.278920304
105857,105857,1092,GROCERY I,0,12.86048075
106716,106716,1032,GROCERY I,0,11.3420618
108079,108079,1030,GROCERY I,0,8.781118037
108634,108634,1075,GROCERY I,0,7.231711654
108797,108797,1004,GROCERY I,0,7.853047863
108862,108862,1062,GROCERY I,0,7.130589609
111223,111223,1034,GROCERY I,0,6.881635399
111397,111397,1072,GROCERY I,0,8.382006871
112830,112830,1044,GROCERY I,0,10.64298457
114778,114778,1016,GROCERY I,0,11.87614662
114790,114790,1004,GROCERY I,0,3.933460925
115611,115611,1014,GROCERY I,0,16.21480138
115693,115693,1040,GROCERY I,0,13.01439515
115720,115720,1084,GROCERY I,0,15.50905812
115850,115850,1004,GROCERY I,0,14.49400416
115891,115891,1016,GROCERY I,0,4.23830755
115892,115892,1016,GROCERY I,0,9.973760921
115893,115893,1016,GROCERY I,0,6.440799557
115894,115894,1016,GROCERY I,0,8.403801871
116017,116017,1072,GROCERY I,0,13.37867484
116018,116018,1072,GROCERY I,0,12.9915254
116279,116279,1056,GROCERY I,0,9.788110202
119141,119141,1042,GROCERY I,0,8.901886907
122418,122418,1004,GROCERY I,0,8.490853255
122419,122419,1004,GROCERY I,0,13.12833588
123601,123601,1072,GROCERY I,0,4.980125414
123602,123602,1072,GROCERY I,0,8.347778343
123927,123927,1026,GROCERY I,0,11.9776137
125430,125430,1016,GROCERY I,0,10.04009608
127534,127534,1032,GROCERY I,0,8.380090693
129296,129296,1032,GROCERY I,0,7.624099635
129297,129297,1032,GROCERY I,0,7.871597344
129758,129758,1032,GROCERY I,0,4.568553598
129759,129759,1032,GROCERY I,0,15.88188841
153267,153267,1096,GROCERY I,0,8.542358431
155499,155499,1013,GROCERY I,0,7.746530327
155500,155500,1014,GROCERY I,0,12.95092543
155600,155600,1034,GROCERY I,0,13.11577558
155601,155601,1034,GROCERY I,0,7.189278447
155607,155607,1034,GROCERY I,0,13.03853786
155610,155610,1034,GROCERY I,0,14.81288386
155621,155621,1062,GROCERY I,0,16.96975755
155625,155625,1092,GROCERY I,0,5.463368723
157956,157956,1030,GROCERY I,0,2.049566865
158875,158875,1026,GROCERY I,0,12.9415131
161288,161288,1072,GROCERY I,0,5.712411991
162066,162066,1048,GROCERY I,0,9.815305217
164036,164036,1048,GROCERY I,0,15.07197835
164037,164037,1048,GROCERY I,0,16.8193948
165594,165594,1014,GROCERY I,0,7.494816859
165693,165693,1066,GROCERY I,0,9.02852027
165704,165704,1016,GROCERY I,0,13.24341387
165705,165705,1016,GROCERY I,0,5.830572799
165727,165727,1032,GROCERY I,0,11.00612389
165988,165988,1072,GROCERY I,0,15.21962455
168989,168989,1028,GROCERY I,0,14.69410757
169028,169028,1040,GROCERY I,0,8.218205058
170791,170791,1080,GROCERY I,0,6.437706169
172184,172184,1058,GROCERY I,0,13.40964914
172343,172343,1004,GROCERY I,0,7.724145949
173111,173111,1058,GROCERY I,0,14.7526536
177395,177395,1032,GROCERY I,0,2.998934073
179274,179274,1032,GROCERY I,0,5.893146901
179564,179564,1032,GROCERY I,0,15.17959925
179579,179579,1032,GROCERY I,0,12.48485998
179600,179600,1006,GROCERY I,0,11.51912351
205381,205381,1034,GROCERY I,0,10.46085713
205387,205387,1034,GROCERY I,0,9.102452707
205557,205557,1062,GROCERY I,0,4.561195033
207857,207857,1010,GROCERY I,0,5.595841466
208514,208514,1010,GROCERY I,0,11.46963557
208659,208659,1078,GROCERY I,0,6.099549278
208699,208699,1034,GROCERY I,0,8.50674868
210798,210798,1074,GROCERY I,0,16.72219513
211203,211203,1072,GROCERY I,0,7.597615292
211205,211205,1072,GROCERY I,0,14.3074248
211206,211206,1072,GROCERY I,0,8.150200715
211999,211999,1036,GROCERY I,0,5.043662664
212550,212550,1036,GROCERY I,0,14.3573898
212552,212552,1044,GROCERY I,0,6.043158374
213066,213066,1074,GROCERY I,0,16.66720771
213652,213652,1048,GROCERY I,0,5.296723769
213653,213653,1048,GROCERY I,0,2.039205465
213788,213788,1096,GROCERY I,0,9.009619109
215303,215303,1026,GROCERY I,0,8.923381388
215304,215304,1026,GROCERY I,0,4.528706336
215327,215327,1040,GROCERY I,0,16.82230155
215331,215331,1040,GROCERY I,0,3.052188108
215332,215332,1040,GROCERY I,0,14.78860032
215352,215352,1016,GROCERY I,0,16.0426389
215356,215356,1016,GROCERY I,0,3.364031259
215896,215896,1044,GROCERY I,0,8.632206002
217827,217827,1045,GROCERY I,0,13.62274609
220432,220432,1080,GROCERY I,0,13.5595542
220435,220435,1080,GROCERY I,0,6.365747954
222879,222879,1058,GROCERY I,0,16.06169978
222975,222975,1072,GROCERY I,0,3.495478294
223068,223068,1030,GROCERY I,0,7.905006801
223136,223136,1072,GROCERY I,0,3.42870697
223434,223434,1032,GROCERY I,0,12.30489742
223463,223463,1026,GROCERY I,0,10.06019944
226857,226857,1035,GROCERY I,0,9.772041997
229368,229368,1086,GROCERY I,0,16.67761248
246052,246052,1039,GROCERY I,0,3.694552644
253145,253145,1096,GROCERY I,0,11.88660205
255161,255161,1034,GROCERY I,0,2.282924487
255198,255198,1044,GROCERY I,0,6.461048911
255199,255199,1044,GROCERY I,0,6.336520988
255202,255202,1045,GROCERY I,0,11.73391404
258395,258395,1002,GROCERY I,0,5.414550095
258396,258396,1010,GROCERY I,0,13.79088221
260669,260669,1034,GROCERY I,0,11.1201389
260893,260893,1072,GROCERY I,0,14.00330992
261052,261052,1072,GROCERY I,0,8.056585307
261053,261053,1072,GROCERY I,0,9.780964819
261700,261700,1048,GROCERY I,0,13.12546404
262358,262358,1044,GROCERY I,0,12.2878688
262991,262991,1034,GROCERY I,0,15.70135176
263583,263583,1074,GROCERY I,0,5.152052266
265237,265237,1060,GROCERY I,0,10.2271428
265254,265254,1016,GROCERY I,0,12.9321834
265257,265257,1016,GROCERY I,0,13.74735469
265258,265258,1016,GROCERY I,0,16.1002608
265559,265559,1072,GROCERY I,0,5.474303226
265672,265672,1056,GROCERY I,0,8.032594699
268662,268662,1028,GROCERY I,0,2.739205768
268664,268664,1028,GROCERY I,0,3.336558002
268676,268676,1062,GROCERY I,0,3.561088174
268834,268834,1056,GROCERY I,0,11.91619459
273859,273859,1044,GROCERY I,0,6.286564564
276560,276560,1087,GROCERY I,0,16.12534103
278806,278806,1032,GROCERY I,0,7.08714226
279125,279125,1032,GROCERY I,0,4.300861426
279137,279137,1086,GROCERY I,0,13.05739062
279494,279494,1062,GROCERY I,0,13.24218311
302995,302995,1084,GROCERY I,0,5.490680202
302997,302997,1096,GROCERY I,0,14.47005963
302998,302998,1096,GROCERY I,0,3.745392383
305074,305074,1044,GROCERY I,0,14.52615658
305079,305079,1044,GROCERY I,0,10.06228587
305080,305080,1045,GROCERY I,0,13.87933635
305081,305081,1045,GROCERY I,0,7.568437009
305227,305227,1013,GROCERY I,0,13.63687766
305229,305229,1014,GROCERY I,0,5.203435485
305234,305234,1044,GROCERY I,0,16.54930242
305237,305237,1044,GROCERY I,0,6.731644111
305341,305341,1092,GROCERY I,0,11.83988244
305344,305344,1092,GROCERY I,0,10.46493553
305345,305345,1092,GROCERY I,0,4.358984761
308726,308726,1084,GROCERY I,0,4.480893993
310671,310671,1034,GROCERY I,0,13.61642413
310790,310790,1034,GROCERY I,0,15.91722611
312324,312324,1044,GROCERY I,0,6.246780914
312596,312596,1035,GROCERY I,0,2.088919436
313094,313094,1042,GROCERY I,0,15.55654578
313641,313641,1074,GROCERY I,0,7.497664472
314384,314384,1004,GROCERY I,0,8.592722916
315220,315220,1014,GROCERY I,0,3.493107391
315221,315221,1014,GROCERY I,0,15.52881537
315277,315277,1040,GROCERY I,0,5.936147044
315279,315279,1040,GROCERY I,0,10.68713507
315320,315320,1066,GROCERY I,0,4.447293824
315322,315322,1084,GROCERY I,0,5.216710321
315460,315460,1016,GROCERY I,0,5.71486768
315712,315712,1072,GROCERY I,0,10.83469306
315713,315713,1072,GROCERY I,0,10.28739866
315753,315753,1030,GROCERY I,0,9.535645954
318787,318787,1040,GROCERY I,0,12.00070146
320681,320681,1080,GROCERY I,0,2.663075159
320682,320682,1080,GROCERY I,0,8.434392377
323013,323013,1058,GROCERY I,0,6.738101531
323217,323217,1030,GROCERY I,0,12.52530088
323227,323227,1030,GROCERY I,0,14.94700693
326951,326951,1016,GROCERY I,0,2.182816415
329070,329070,1032,GROCERY I,0,10.33854088
329071,329071,1032,GROCERY I,0,5.502990856
329361,329361,1032,GROCERY I,0,12.41058711
329362,329362,1032,GROCERY I,0,8.747606843
329364,329364,1032,GROCERY I,0,12.26342117
329365,329365,1032,GROCERY I,0,9.441176578
346065,346065,1039,GROCERY I,0,16.93059057
346066,346066,1039,GROCERY I,0,9.704175091
346406,346406,1039,GROCERY I,0,8.227147773
354918,354918,1034,GROCERY I,0,2.958189314
354919,354919,1034,GROCERY I,0,4.868424781
354922,354922,1034,GROCERY I,0,9.935170905
354964,354964,1030,GROCERY I,0,11.59838651
354971,354971,1044,GROCERY I,0,11.41496462
355090,355090,1024,GROCERY I,0,8.930354841
355091,355091,1038,GROCERY I,0,8.218687728
358096,358096,1002,GROCERY I,0,2.989749433
358100,358100,1010,GROCERY I,0,16.07663386
358264,358264,1078,GROCERY I,0,16.0403357
358515,358515,1024,GROCERY I,0,11.95188458
358519,358519,1084,GROCERY I,0,14.85415951
360703,360703,1072,GROCERY I,0,6.393195015
360704,360704,1072,GROCERY I,0,16.64698737
360705,360705,1072,GROCERY I,0,15.0479173
361502,361502,1036,GROCERY I,0,14.39224083
362035,362035,1044,GROCERY I,0,12.21103525
362548,362548,1042,GROCERY I,0,3.445963454
363868,363868,1016,GROCERY I,0,14.81411529
363889,363889,1058,GROCERY I,0,14.28094997
364606,364606,1014,GROCERY I,0,6.502250286
364724,364724,1084,GROCERY I,0,10.12854818
364829,364829,1040,GROCERY I,0,7.481576695
364832,364832,1040,GROCERY I,0,2.864962419
364834,364834,1040,GROCERY I,0,4.738238592
365138,365138,1072,GROCERY I,0,3.201050633
365139,365139,1072,GROCERY I,0,10.06568921
365140,365140,1072,GROCERY I,0,16.20552257
368136,368136,1040,GROCERY I,0,10.63112286
368139,368139,1040,GROCERY I,0,7.546069097
368140,368140,1040,GROCERY I,0,9.760709786
368260,368260,1028,GROCERY I,0,15.89006571
368270,368270,1076,GROCERY I,0,13.54404902
368424,368424,1078,GROCERY I,0,6.047823644
369432,369432,1036,GROCERY I,0,11.37116984
370042,370042,1080,GROCERY I,0,13.19961785
371434,371434,1058,GROCERY I,0,2.128264393
372480,372480,1072,GROCERY I,0,2.932222535
372924,372924,1002,GROCERY I,0,10.98963188
372937,372937,1032,GROCERY I,0,13.15564434
374464,374464,1016,GROCERY I,0,5.785413956
376194,376194,1016,GROCERY I,0,15.28927432
378330,378330,1032,GROCERY I,0,7.303864617
378332,378332,1032,GROCERY I,0,9.079710059
401817,401817,1078,GROCERY I,0,8.696085016
402174,402174,1096,GROCERY I,0,4.471367002
402175,402175,1096,GROCERY I,0,11.92125573
404332,404332,1044,GROCERY I,0,4.305349205
404333,404333,1044,GROCERY I,0,2.087609769
404334,404334,1044,GROCERY I,0,2.426086024
404336,404336,1045,GROCERY I,0,13.93897375
404439,404439,1034,GROCERY I,0,10.38402027
404442,404442,1034,GROCERY I,0,5.261506588
404454,404454,1034,GROCERY I,0,15.33532389
405304,405304,1032,GROCERY I,0,11.43222626
409904,409904,1034,GROCERY I,0,8.748952879
410257,410257,1072,GROCERY I,0,12.92119906
411555,411555,1044,GROCERY I,0,11.70291514
411557,411557,1044,GROCERY I,0,15.27355241
413557,413557,1058,GROCERY I,0,15.2055927
414353,414353,1014,GROCERY I,0,13.53606741
414354,414354,1014,GROCERY I,0,16.31468702
414421,414421,1040,GROCERY I,0,13.11181399
414425,414425,1040,GROCERY I,0,8.296174898
414426,414426,1040,GROCERY I,0,14.94882416
414454,414454,1084,GROCERY I,0,12.62298465
414455,414455,1084,GROCERY I,0,3.466912763
414620,414620,1016,GROCERY I,0,2.954030041
414621,414621,1016,GROCERY I,0,6.195913425
414623,414623,1016,GROCERY I,0,8.945106055
414750,414750,1072,GROCERY I,0,9.041784273
414752,414752,1072,GROCERY I,0,7.725337083
416252,416252,1067,GROCERY I,0,4.248857546
417835,417835,1028,GROCERY I,0,5.746213043
421066,421066,1004,GROCERY I,0,8.164249535
422452,422452,1032,GROCERY I,0,3.128398286
428054,428054,1032,GROCERY I,0,16.79638158
428394,428394,1032,GROCERY I,0,16.94481479
437609,437609,1079,GROCERY I,0,5.380440979
452022,452022,1030,GROCERY I,0,8.465832665
454326,454326,1044,GROCERY I,0,2.51088124
454413,454413,1034,GROCERY I,0,13.0928313
454414,454414,1034,GROCERY I,0,6.829952243
454416,454416,1034,GROCERY I,0,12.91254231
454426,454426,1034,GROCERY I,0,4.357004753
454589,454589,1038,GROCERY I,0,16.48136896
454593,454593,1092,GROCERY I,0,16.94455446
454596,454596,1092,GROCERY I,0,10.98267816
456870,456870,1010,GROCERY I,0,11.71159784
457556,457556,1004,GROCERY I,0,8.321117691
459801,459801,1034,GROCERY I,0,5.889092921
459804,459804,1086,GROCERY I,0,16.07485186
460804,460804,1048,GROCERY I,0,11.26145103
461752,461752,1035,GROCERY I,0,12.27116419
462673,462673,1048,GROCERY I,0,5.364641062
464112,464112,1092,GROCERY I,0,4.791598184
464263,464263,1014,GROCERY I,0,7.252427077
464302,464302,1026,GROCERY I,0,6.534605413
464333,464333,1040,GROCERY I,0,3.35218502
464334,464334,1040,GROCERY I,0,11.94174972
464336,464336,1040,GROCERY I,0,8.761922633
464339,464339,1040,GROCERY I,0,16.75135998
464356,464356,1040,GROCERY I,0,2.688054595
464536,464536,1016,GROCERY I,0,16.3659842
464906,464906,1012,GROCERY I,0,5.512290304
464907,464907,1056,GROCERY I,0,12.46067788
467887,467887,1076,GROCERY I,0,8.370064697
469643,469643,1030,GROCERY I,0,7.517831229
471980,471980,1058,GROCERY I,0,16.65982309
472314,472314,1030,GROCERY I,0,11.09189402
472526,472526,1026,GROCERY I,0,15.13561401
472645,472645,1002,GROCERY I,0,16.51126448
472658,472658,1032,GROCERY I,0,15.87299162
479200,479200,1093,GROCERY I,0,5.002052496
502067,502067,1028,GROCERY I,0,10.40106727
502224,502224,1062,GROCERY I,0,2.240056233
502227,502227,1096,GROCERY I,0,11.80572452
502230,502230,1096,GROCERY I,0,15.53314576
504457,504457,1034,GROCERY I,0,12.49030111
506717,506717,1030,GROCERY I,0,5.982313962
507867,507867,1070,GROCERY I,0,13.87426107
507870,507870,1084,GROCERY I,0,16.12715163
509872,509872,1086,GROCERY I,0,12.77219055
510052,510052,1072,GROCERY I,0,12.1044042
510054,510054,1072,GROCERY I,0,13.02259718
510055,510055,1072,GROCERY I,0,13.30845802
510057,510057,1072,GROCERY I,0,13.78402618
511397,511397,1044,GROCERY I,0,8.864677282
514144,514144,1060,GROCERY I,0,8.47691667
514149,514149,1066,GROCERY I,0,3.502766672
514242,514242,1026,GROCERY I,0,15.98915347
514597,514597,1012,GROCERY I,0,11.24269276
514729,514729,1048,GROCERY I,0,2.437603393
514730,514730,1056,GROCERY I,0,14.99182398
517615,517615,1074,GROCERY I,0,16.13675948
521818,521818,1058,GROCERY I,0,3.628134079
522383,522383,1002,GROCERY I,0,9.445326613
522941,522941,1002,GROCERY I,0,14.21338088
525887,525887,1032,GROCERY I,0,7.074201603
527757,527757,1032,GROCERY I,0,13.05610785
554047,554047,1044,GROCERY I,0,13.36104325
554048,554048,1044,GROCERY I,0,9.769828468
554049,554049,1045,GROCERY I,0,4.236742482
554143,554143,1034,GROCERY I,0,2.365701583
554144,554144,1034,GROCERY I,0,11.40440057
554145,554145,1034,GROCERY I,0,13.43412679
554152,554152,1034,GROCERY I,0,7.431596983
557810,557810,1084,GROCERY I,0,8.814282133
559680,559680,1034,GROCERY I,0,13.06669846
559682,559682,1086,GROCERY I,0,9.060288765
559870,559870,1072,GROCERY I,0,6.283189866
559872,559872,1072,GROCERY I,0,3.167066521
559873,559873,1072,GROCERY I,0,2.026312955
562568,562568,1096,GROCERY I,0,3.071535508
564110,564110,1066,GROCERY I,0,13.15491734
564272,564272,1016,GROCERY I,0,14.9437955
564274,564274,1016,GROCERY I,0,13.89757438
564533,564533,1012,GROCERY I,0,11.22847847
564534,564534,1012,GROCERY I,0,15.34396115
567579,567579,1028,GROCERY I,0,16.00313922
567588,567588,1062,GROCERY I,0,7.567046634
567623,567623,1040,GROCERY I,0,10.94103223
567644,567644,1042,GROCERY I,0,10.97921133
567750,567750,1056,GROCERY I,0,13.88114879
567787,567787,1078,GROCERY I,0,12.04129102
570869,570869,1034,GROCERY I,0,13.01595762
570870,570870,1086,GROCERY I,0,7.688569459
570917,570917,1054,GROCERY I,0,11.28968081
573832,573832,1016,GROCERY I,0,12.43424707
575630,575630,1035,GROCERY I,0,12.70507412
575675,575675,1016,GROCERY I,0,3.480893849
575863,575863,1032,GROCERY I,0,4.935014963
577740,577740,1032,GROCERY I,0,7.154237041
577741,577741,1032,GROCERY I,0,12.17052624
577743,577743,1032,GROCERY I,0,5.667851269
577745,577745,1032,GROCERY I,0,14.33902493
578467,578467,1062,GROCERY I,0,8.344641121
579759,579759,1014,GROCERY I,0,13.75709383
580929,580929,1004,GROCERY I,0,10.339406
581742,581742,1072,GROCERY I,0,15.49844097
586423,586423,1056,GROCERY I,0,16.77023748
586969,586969,1004,GROCERY I,0,14.08417253
587069,587069,1004,GROCERY I,0,5.805665828
592942,592942,1030,GROCERY I,0,12.29876595
598414,598414,1032,GROCERY I,0,13.54508946
598492,598492,1032,GROCERY I,0,9.656320371
603255,603255,1030,GROCERY I,0,16.01522458
619969,619969,1014,GROCERY I,0,5.460860737
621300,621300,1040,GROCERY I,0,8.345191879
622958,622958,1014,GROCERY I,0,3.085401783
623330,623330,1033,GROCERY I,0,2.175007695
627263,627263,1026,GROCERY I,0,8.63046871
627885,627885,1030,GROCERY I,0,5.842126179
627887,627887,1030,GROCERY I,0,3.44912072
636846,636846,1028,GROCERY I,0,10.26441205
637016,637016,1078,GROCERY I,0,4.461382425
638296,638296,1062,GROCERY I,0,11.488233
638308,638308,1062,GROCERY I,0,13.73221581
638327,638327,1084,GROCERY I,0,16.69217389
